date,open,high,low,close,adj_close,volume,ticker,company_name
2018-01-30,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.06645965576172,184192800,AAPL,Apple Inc.
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.17408752441406,129915600,AAPL,Apple Inc.
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.2559700012207,188923200,AAPL,Apple Inc.
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,37.55265045166016,346375200,AAPL,Apple Inc.
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.61442184448242,290954000,AAPL,Apple Inc.
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.14461135864258,272975200,AAPL,Apple Inc.
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.32803726196289,206434400,AAPL,Apple Inc.
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.30088806152344,217562000,AAPL,Apple Inc.
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,36.74490737915039,282690400,AAPL,Apple Inc.
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.224945068359375,243278000,AAPL,Apple Inc.
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,38.60788345336914,130196800,AAPL,Apple Inc.
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,39.319705963134766,162579600,AAPL,Apple Inc.
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,40.6400146484375,204588800,AAPL,Apple Inc.
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,40.50843811035156,160704400,AAPL,Apple Inc.
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,40.37217330932617,135722000,AAPL,Apple Inc.
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.18893814086914,149886400,AAPL,Apple Inc.
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,40.524898529052734,123967600,AAPL,Apple Inc.
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.22966003417969,135249600,AAPL,Apple Inc.
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.04485702514648,152648800,AAPL,Apple Inc.
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,41.90861129760742,155712400,AAPL,Apple Inc.
2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,41.84516906738281,151128400,AAPL,Apple Inc.
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.11220932006836,195208000,AAPL,Apple Inc.
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.39646911621094,153816000,AAPL,Apple Inc.
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,41.539764404296875,113605600,AAPL,Apple Inc.
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,41.50453567504883,95154000,AAPL,Apple Inc.
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.11924743652344,126814000,AAPL,Apple Inc.
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,41.56795120239258,95096400,AAPL,Apple Inc.
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.28213119506836,128740800,AAPL,Apple Inc.
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,42.690914154052734,128828400,AAPL,Apple Inc.
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.27979278564453,126774000,AAPL,Apple Inc.
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,41.92034912109375,117473600,AAPL,Apple Inc.
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,41.96967697143555,90975200,AAPL,Apple Inc.
2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,41.821678161621094,157618800,AAPL,Apple Inc.
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.18267822265625,133787200,AAPL,Apple Inc.
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.16859436035156,78597600,AAPL,Apple Inc.
2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,40.23593521118164,148219600,AAPL,Apple Inc.
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,39.66740798950195,165963200,AAPL,Apple Inc.
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,38.74884033203125,164115200,AAPL,Apple Inc.
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,40.58831787109375,150164800,AAPL,Apple Inc.
2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,39.54758834838867,163690400,AAPL,Apple Inc.
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.11062240600586,166674000,AAPL,Apple Inc.
2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,39.416038513183594,153594000,AAPL,Apple Inc.
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.157615661621094,150347200,AAPL,Apple Inc.
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,39.5593376159668,121112000,AAPL,Apple Inc.
2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,40.3158073425293,138422000,AAPL,Apple Inc.
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,40.59535598754883,107732800,AAPL,Apple Inc.
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,39.55698013305664,140021200,AAPL,Apple Inc.
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,39.94931411743164,116070800,AAPL,Apple Inc.
2018-04-10,43.25,43.5,42.88249969482422,43.3125,40.70107650756836,113634400,AAPL,Apple Inc.
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,40.51078796386719,89726400,AAPL,Apple Inc.
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,40.91015625,91557200,AAPL,Apple Inc.
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.04876327514648,100497200,AAPL,Apple Inc.
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.30485153198242,86313600,AAPL,Apple Inc.
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,41.87336730957031,106421600,AAPL,Apple Inc.
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,41.779396057128906,83018000,AAPL,Apple Inc.
2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,40.59535598754883,139235200,AAPL,Apple Inc.
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,38.93208312988281,261964400,AAPL,Apple Inc.
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,38.81932067871094,146062000,AAPL,Apple Inc.
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.27898406982422,134768000,AAPL,Apple Inc.
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,38.44578170776367,113528400,AAPL,Apple Inc.
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,38.579689025878906,111852000,AAPL,Apple Inc.
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.133338928222656,142623200,AAPL,Apple Inc.
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,38.824005126953125,169709600,AAPL,Apple Inc.
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,39.72612762451172,214277600,AAPL,Apple Inc.
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.48103713989258,266157600,AAPL,Apple Inc.
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,41.556209564208984,136272800,AAPL,Apple Inc.
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.18659210205078,224805200,AAPL,Apple Inc.
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,43.49905776977539,169805600,AAPL,Apple Inc.
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,43.708152770996094,113611200,AAPL,Apple Inc.
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.01588821411133,92844800,AAPL,Apple Inc.
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,44.645503997802734,111957200,AAPL,Apple Inc.
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.475704193115234,104848800,AAPL,Apple Inc.
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,44.37193298339844,83115200,AAPL,Apple Inc.
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,43.96866989135742,94780800,AAPL,Apple Inc.
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.37900924682617,76732400,AAPL,Apple Inc.
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.098365783691406,69176000,AAPL,Apple Inc.
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,43.93799591064453,73190800,AAPL,Apple Inc.
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.249290466308594,73603200,AAPL,Apple Inc.
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.13846206665039,60962800,AAPL,Apple Inc.
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,44.42145538330078,80233600,AAPL,Apple Inc.
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,44.37193298339844,92936000,AAPL,Apple Inc.
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,44.47334289550781,69844000,AAPL,Apple Inc.
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,44.3129768371582,90056400,AAPL,Apple Inc.
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.2186393737793,74762000,AAPL,Apple Inc.
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.0700798034668,109931200,AAPL,Apple Inc.
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,44.86482620239258,93770000,AAPL,Apple Inc.
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.23979949951172,105064800,AAPL,Apple Inc.
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,45.58882141113281,86264000,AAPL,Apple Inc.
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,45.74684143066406,83734400,AAPL,Apple Inc.
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,45.62421798706055,85388800,AAPL,Apple Inc.
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.209136962890625,106627200,AAPL,Apple Inc.
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.09830093383789,73234000,AAPL,Apple Inc.
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,45.34592819213867,67644400,AAPL,Apple Inc.
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,44.97330856323242,86553600,AAPL,Apple Inc.
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,44.99689102172851,86440400,AAPL,Apple Inc.
2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,44.53466033935547,246876800,AAPL,Apple Inc.
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,44.51107406616211,73939600,AAPL,Apple Inc.
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,43.791778564453125,134314000,AAPL,Apple Inc.
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,43.98280715942383,82514800,AAPL,Apple Inc.
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,43.737552642822266,102847600,AAPL,Apple Inc.
2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,43.61018753051758,108801600,AAPL,Apple Inc.
2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,42.96165084838867,126652400,AAPL,Apple Inc.
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,43.4946403503418,98276800,AAPL,Apple Inc.
2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,43.43096160888672,101141200,AAPL,Apple Inc.
2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,43.746978759765625,69460800,AAPL,Apple Inc.
2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,43.655006408691406,90950800,AAPL,Apple Inc.
2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.143157958984375,70925200,AAPL,Apple Inc.
2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,43.37436294555664,55819200,AAPL,Apple Inc.
2018-07-05,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,43.72339630126953,66416800,AAPL,Apple Inc.
2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,44.32948684692383,69940800,AAPL,Apple Inc.
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,44.94500350952149,79026400,AAPL,Apple Inc.
2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,44.89076614379883,63756400,AAPL,Apple Inc.
2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,44.308258056640625,75326000,AAPL,Apple Inc.
2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.0511360168457,72164400,AAPL,Apple Inc.
2018-07-13,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,45.121883392333984,50055600,AAPL,Apple Inc.
2018-07-16,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,45.0228271484375,60172400,AAPL,Apple Inc.
2018-07-17,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,45.15018081665039,62138000,AAPL,Apple Inc.
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,44.902565002441406,65573600,AAPL,Apple Inc.
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,45.25160217285156,81147200,AAPL,Apple Inc.
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,45.14781951904297,82704800,AAPL,Apple Inc.
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,45.18792343139648,63957600,AAPL,Apple Inc.
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,45.515716552734375,74791600,AAPL,Apple Inc.
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,45.9449348449707,66839600,AAPL,Apple Inc.
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,45.801082611083984,76304000,AAPL,Apple Inc.
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.03933334350586,96096000,AAPL,Apple Inc.
2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,44.7869987487793,84118000,AAPL,Apple Inc.
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,44.87662124633789,157492000,AAPL,Apple Inc.
2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,47.520301818847656,271742800,AAPL,Apple Inc.
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,48.90934371948242,249616000,AAPL,Apple Inc.
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.05086135864258,133789600,AAPL,Apple Inc.
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,49.3055534362793,101701600,AAPL,Apple Inc.
2018-08-07,52.33000183105469,52.375,51.689998626708984,51.77750015258789,48.84332656860352,102349600,AAPL,Apple Inc.
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,48.876338958740234,90102000,AAPL,Apple Inc.
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,49.26074981689453,93970400,AAPL,Apple Inc.
2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,49.1140251159668,98444800,AAPL,Apple Inc.
2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,49.4311408996582,103563600,AAPL,Apple Inc.
2018-08-14,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,49.63941192626953,82992000,AAPL,Apple Inc.
2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,49.755367279052734,115230400,AAPL,Apple Inc.
2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,50.48428726196289,114001600,AAPL,Apple Inc.
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,51.49245071411133,141708000,AAPL,Apple Inc.
2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,50.99074172973633,121150800,AAPL,Apple Inc.
2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,50.891334533691406,104639200,AAPL,Apple Inc.
2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,50.8936882019043,76072400,AAPL,Apple Inc.
2018-08-23,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,50.997840881347656,75532800,AAPL,Apple Inc.
2018-08-24,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,51.15639877319336,73905600,AAPL,Apple Inc.
2018-08-27,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,51.57763671875,82100400,AAPL,Apple Inc.
2018-08-28,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,51.99415588378906,91107200,AAPL,Apple Inc.
2018-08-29,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,52.77041244506836,109019200,AAPL,Apple Inc.
2018-08-30,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,53.25556945800781,195175200,AAPL,Apple Inc.
2018-08-31,56.627498626708984,57.217498779296875,56.5,56.907501220703125,53.87087631225586,173360400,AAPL,Apple Inc.
2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,54.043643951416016,109560400,AAPL,Apple Inc.
2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,53.69101333618164,133332000,AAPL,Apple Inc.
2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,52.79881286621094,137160000,AAPL,Apple Inc.
2018-09-07,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,52.37281799316406,150479200,AAPL,Apple Inc.
2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,51.66994857788086,158066000,AAPL,Apple Inc.
2018-09-11,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,52.976314544677734,142996000,AAPL,Apple Inc.
2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,52.31840133666992,197114800,AAPL,Apple Inc.
2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,53.582157135009766,166825600,AAPL,Apple Inc.
2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,52.97393798828125,127997200,AAPL,Apple Inc.
2018-09-17,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,51.56346130371094,148780400,AAPL,Apple Inc.
2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,51.648651123046875,126286800,AAPL,Apple Inc.
2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,51.679412841796875,108495200,AAPL,Apple Inc.
2018-09-20,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,52.0722770690918,106435200,AAPL,Apple Inc.
2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,51.511383056640625,384986800,AAPL,Apple Inc.
2018-09-24,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,52.25212860107422,110773600,AAPL,Apple Inc.
2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,52.58345413208008,98217600,AAPL,Apple Inc.
2018-09-26,55.25,55.9375,54.939998626708984,55.10499954223633,52.1645622253418,95938800,AAPL,Apple Inc.
2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,53.23664093017578,120724800,AAPL,Apple Inc.
2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,53.4235954284668,91717600,AAPL,Apple Inc.
2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,53.7833137512207,94403200,AAPL,Apple Inc.
2018-10-02,56.8125,57.5,56.657501220703125,57.31999969482422,54.26136779785156,99152800,AAPL,Apple Inc.
2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,54.92164611816406,114619200,AAPL,Apple Inc.
2018-10-04,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,53.956077575683594,128168000,AAPL,Apple Inc.
2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,53.08043670654297,134322000,AAPL,Apple Inc.
2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,52.957366943359375,118655600,AAPL,Apple Inc.
2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,53.69101333618164,107564000,AAPL,Apple Inc.
2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,51.203731536865234,167962400,AAPL,Apple Inc.
2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,50.751705169677734,212497600,AAPL,Apple Inc.
2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,52.56452941894531,161351600,AAPL,Apple Inc.
2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,51.44038009643555,123164000,AAPL,Apple Inc.
2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,52.573970794677734,116736000,AAPL,Apple Inc.
2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,52.3467903137207,91541600,AAPL,Apple Inc.
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.123260498046875,130325200,AAPL,Apple Inc.
2018-10-19,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,51.90187072753906,132314800,AAPL,Apple Inc.
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,52.218994140625,115168400,AAPL,Apple Inc.
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,52.71125030517578,155071200,AAPL,Apple Inc.
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,50.90316390991211,163702000,AAPL,Apple Inc.
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.0178337097168,119423200,AAPL,Apple Inc.
2018-10-26,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,51.18952178955078,189033600,AAPL,Apple Inc.
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.228702545166016,183742000,AAPL,Apple Inc.
2018-10-30,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,50.47955322265625,146640000,AAPL,Apple Inc.
2018-10-31,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,51.79537582397461,153435600,AAPL,Apple Inc.
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,52.59054183959961,233292800,AAPL,Apple Inc.
2018-11-02,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,49.10219192504883,365314800,AAPL,Apple Inc.
2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,47.708255767822266,264654800,AAPL,Apple Inc.
2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.22418594360352,127531600,AAPL,Apple Inc.
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,49.68674087524414,133697600,AAPL,Apple Inc.
2018-11-08,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,49.513370513916016,101450400,AAPL,Apple Inc.
2018-11-09,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,48.55867767333984,137463200,AAPL,Apple Inc.
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.112579345703125,204542000,AAPL,Apple Inc.
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,45.6518440246582,187531600,AAPL,Apple Inc.
2018-11-14,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,44.362308502197266,243204000,AAPL,Apple Inc.
2018-11-15,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,45.45711135864258,185915200,AAPL,Apple Inc.
