date,open,high,low,close,adj_close,volume,ticker,company_name,daily_return,volume_change,lag_1,lag_2,lag_3,lag_4,lag_5,ma_5,ma_10,ma_20,volatility_10,target_next_day_up
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,41.56795120239258,95096400,AAPL,Apple Inc.,0.010912436013427618,-0.25011118646206254,43.75749969482422,44.16749954223633,44.20500183105469,44.0525016784668,43.75,44.083500671386716,44.191250228881835,42.93087520599365,0.011599370486788352,1
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.28213119506836,128740800,AAPL,Apple Inc.,0.01718092711759467,0.3537925725894986,44.23500061035156,43.75749969482422,44.16749954223633,44.20500183105469,44.0525016784668,44.27200012207031,44.30325012207031,43.24125022888184,0.011569725800080626,1
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,42.690914154052734,128828400,AAPL,Apple Inc.,0.009667771610563536,0.0006804369710302627,44.994998931884766,44.23500061035156,43.75749969482422,44.16749954223633,44.20500183105469,44.51699981689453,44.37200012207031,43.557625198364256,0.010270055005626123,0
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.27979278564453,126774000,AAPL,Apple Inc.,-0.009630200243475606,-0.01594679434037838,45.43000030517578,44.994998931884766,44.23500061035156,43.75749969482422,44.16749954223633,44.68199996948242,44.41150016784668,43.77337512969971,0.0107885226545984,0
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,41.92034912109375,117473600,AAPL,Apple Inc.,-0.008501410062339176,-0.07336204584536266,44.99250030517578,45.43000030517578,44.994998931884766,44.23500061035156,43.75749969482422,44.85250015258789,44.41950035095215,43.949625205993655,0.011183776912291625,1
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,41.96967697143555,90975200,AAPL,Apple Inc.,0.0011768182705953478,-0.22556897890249383,44.61000061035156,44.99250030517578,45.43000030517578,44.994998931884766,44.23500061035156,44.9379997253418,44.510750198364256,44.09062519073486,0.00928857226334723,0
2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,41.821678161621094,157618800,AAPL,Apple Inc.,-0.0035263904032847293,0.7325468919002103,44.662498474121094,44.61000061035156,44.99250030517578,45.43000030517578,44.994998931884766,44.84000015258789,44.5560001373291,44.153500175476076,0.009274713901363665,0
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.18267822265625,133787200,AAPL,Apple Inc.,-0.015279188604782501,-0.1511976997667791,44.505001068115234,44.662498474121094,44.61000061035156,44.99250030517578,45.43000030517578,44.51900024414063,44.51800003051758,44.18937530517578,0.010542508818437438,0
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.16859436035156,78597600,AAPL,Apple Inc.,-0.0003422564606346823,-0.41251778944473017,43.82500076293945,44.505001068115234,44.662498474121094,44.61000061035156,44.99250030517578,44.282500457763675,44.48225021362305,44.231750297546384,0.01054353518670354,0
2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,40.23593521118164,148219600,AAPL,Apple Inc.,-0.02265465131395461,0.885803128848718,43.810001373291016,43.82500076293945,44.505001068115234,44.662498474121094,44.61000061035156,43.9240005493164,44.38825035095215,44.23425025939942,0.012424378133474918,0
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,39.66740798950195,165963200,AAPL,Apple Inc.,-0.014129725629570933,0.11971156311311049,42.817501068115234,43.810001373291016,43.82500076293945,44.505001068115234,44.662498474121094,43.43400115966797,44.186000442504884,44.18862533569336,0.012027679567050946,0
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,38.74884033203125,164115200,AAPL,Apple Inc.,-0.023156668763827604,-0.011134998602099766,42.212501525878906,42.817501068115234,43.810001373291016,43.82500076293945,44.505001068115234,42.78000106811523,43.810000610351565,44.05662536621094,0.010587758419478397,1
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,40.58831787109375,150164800,AAPL,Apple Inc.,0.04747181832882674,-0.08500370471473695,41.23500061035156,42.212501525878906,42.817501068115234,43.810001373291016,43.82500076293945,42.65350112915039,43.586250686645506,43.97912540435791,0.02021872210418312,0
2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,39.54758834838867,163690400,AAPL,Apple Inc.,-0.0256410709325684,0.0900717078836053,43.192501068115234,41.23500061035156,42.212501525878906,42.817501068115234,43.810001373291016,42.30850067138672,43.29550056457519,43.85350036621094,0.021246500203360236,0
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.11062240600586,166674000,AAPL,Apple Inc.,-0.011049071229740193,0.018227092120246535,42.084999084472656,43.192501068115234,41.23500061035156,42.212501525878906,42.817501068115234,42.069000244140625,42.996500396728514,43.708000373840335,0.02128895358283053,1
2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,39.416038513183594,153594000,AAPL,Apple Inc.,0.007808764326768802,-0.07847654703193063,41.619998931884766,42.084999084472656,43.192501068115234,41.23500061035156,42.212501525878906,42.015499877929685,42.72475051879883,43.617750358581546,0.021662077849457385,0
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.157615661621094,150347200,AAPL,Apple Inc.,-0.006556240979370909,-0.02113884656952747,41.94499969482422,41.619998931884766,42.084999084472656,43.192501068115234,41.23500061035156,42.102499389648436,42.441250228881835,43.49862518310547,0.021644042472043056,1
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,39.5593376159668,121112000,AAPL,Apple Inc.,0.010259219996447966,-0.19445124352166188,41.66999816894531,41.94499969482422,41.619998931884766,42.084999084472656,43.192501068115234,41.88349914550781,42.2685001373291,43.39325008392334,0.021977868721593588,1
2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,40.3158073425293,138422000,AAPL,Apple Inc.,0.01912228298814922,0.14292555650967698,42.09749984741211,41.66999816894531,41.94499969482422,41.619998931884766,42.084999084472656,42.04699935913086,42.17775001525879,43.33000011444092,0.023148768321974145,1
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,40.59535598754883,107732800,AAPL,Apple Inc.,0.006934342038190433,-0.22170753203970472,42.90250015258789,42.09749984741211,41.66999816894531,41.94499969482422,41.619998931884766,42.362999725341794,42.21599998474121,43.30212516784668,0.022059816523405523,0
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,39.55698013305664,140021200,AAPL,Apple Inc.,-0.025578692655586432,0.2997081668721133,43.20000076293945,42.90250015258789,42.09749984741211,41.66999816894531,41.94499969482422,42.39300003051758,42.204249954223634,43.19512519836426,0.023205759595310647,1
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,39.94931411743164,116070800,AAPL,Apple Inc.,0.00991803136071634,-0.17104838410183598,42.095001220703125,43.20000076293945,42.90250015258789,42.09749984741211,41.66999816894531,42.561500549316406,42.331999969482425,43.071000289916995,0.021862847259498774,1
2018-04-10,43.25,43.5,42.88249969482422,43.3125,40.70107650756836,113634400,AAPL,Apple Inc.,0.018817976423488814,-0.020990636749294356,42.51250076293945,42.095001220703125,43.20000076293945,42.90250015258789,42.09749984741211,42.804500579833984,42.3439998626709,42.965125274658206,0.016692082395038204,0
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,40.51078796386719,89726400,AAPL,Apple Inc.,-0.00467531058351367,-0.21039403560893533,43.3125,42.51250076293945,42.095001220703125,43.20000076293945,42.90250015258789,42.84600067138672,42.44650001525879,42.87100028991699,0.014185855997431133,1
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,40.91015625,91557200,AAPL,Apple Inc.,0.009858483670688978,0.02040425114570521,43.11000061035156,43.3125,42.51250076293945,42.095001220703125,43.20000076293945,42.91300048828125,42.638000106811525,42.81725025177002,0.013490731451869017,1
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.04876327514648,100497200,AAPL,Apple Inc.,0.0033880575396723067,0.09764387727016555,43.53499984741211,43.11000061035156,43.3125,42.51250076293945,42.095001220703125,43.230500030517575,42.81175003051758,42.7682502746582,0.013445925873946156,1
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.30485153198242,86313600,AAPL,Apple Inc.,0.006238262595618549,-0.14113428035805975,43.682498931884766,43.53499984741211,43.11000061035156,43.3125,42.51250076293945,43.51900024414063,43.04025039672852,42.740750312805176,0.012912241992878354,1
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,41.87336730957031,106421600,AAPL,Apple Inc.,0.01376406590907897,0.23296444592740895,43.95500183105469,43.682498931884766,43.53499984741211,43.11000061035156,43.3125,43.76850051879883,43.28650054931641,42.77750034332276,0.013104083304705052,0
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,41.779396057128906,83018000,AAPL,Apple Inc.,-0.002244216466256721,-0.21991400242056125,44.560001373291016,43.95500183105469,43.682498931884766,43.53499984741211,43.11000061035156,44.038500213623045,43.442250442504886,42.81000022888183,0.012410203591669609,0
2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,40.59535598754883,139235200,AAPL,Apple Inc.,-0.028340043802952963,0.6771688067647981,44.459999084472656,44.560001373291016,43.95500183105469,43.682498931884766,43.53499984741211,43.971500396728516,43.442250442504886,42.829125213623044,0.015894474275474274,0
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,38.93208312988281,261964400,AAPL,Apple Inc.,-0.04097223209500789,0.881452391349314,43.20000076293945,44.459999084472656,44.560001373291016,43.95500183105469,43.682498931884766,43.521000671386716,43.375750350952146,42.79000015258789,0.01908459844776722,0
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,38.81932067871094,146062000,AAPL,Apple Inc.,-0.0028964260439499068,-0.4424356897349411,41.43000030517578,43.20000076293945,44.459999084472656,44.560001373291016,43.95500183105469,42.992000579833984,43.255500411987306,42.79375019073486,0.018663942251332354,0
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.27898406982422,134768000,AAPL,Apple Inc.,-0.013919165911991938,-0.07732332844956247,41.310001373291016,41.43000030517578,43.20000076293945,44.459999084472656,44.560001373291016,42.2270004272461,42.997750473022464,42.67087516784668,0.017289550758829424,1
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,38.44578170776367,113528400,AAPL,Apple Inc.,0.004357379676199757,-0.15760121096996316,40.73500061035156,41.310001373291016,41.43000030517578,43.20000076293945,44.459999084472656,41.51750030517578,42.77800025939941,42.6122501373291,0.017598467987109904,1
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,38.579689025878906,111852000,AAPL,Apple Inc.,0.0034830879650340485,-0.014766349213060304,40.912498474121094,40.73500061035156,41.310001373291016,41.43000030517578,43.20000076293945,41.08850021362305,42.53000030517578,42.584000205993654,0.017105885461139468,0
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.133338928222656,142623200,AAPL,Apple Inc.,-0.011569808076732913,0.27510639058756214,41.05500030517578,40.912498474121094,40.73500061035156,41.310001373291016,41.43000030517578,40.91850051879883,42.219750595092776,42.515750312805174,0.01687393597484832,1
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,38.824005126953125,169709600,AAPL,Apple Inc.,0.01811229084499022,0.18991580612410885,40.58000183105469,41.05500030517578,40.912498474121094,40.73500061035156,41.310001373291016,40.91949996948242,41.9557502746582,42.49800033569336,0.018284263675606937,1
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,39.72612762451172,214277600,AAPL,Apple Inc.,0.02323618373665659,0.2626133112092657,41.314998626708984,40.58000183105469,41.05500030517578,40.912498474121094,40.73500061035156,41.22750015258789,41.727250289916995,42.5068754196167,0.019619772040156337,1
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.48103713989258,266157600,AAPL,Apple Inc.,0.04417504997681854,0.2421158347862773,42.275001525878906,41.314998626708984,40.58000183105469,41.05500030517578,40.912498474121094,41.87350082397461,41.6955005645752,42.56887550354004,0.02509210973979424,1
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,41.556209564208984,136272800,AAPL,Apple Inc.,0.0018122673849252369,-0.4879995912196383,44.14250183105469,42.275001525878906,41.314998626708984,40.58000183105469,41.05500030517578,42.50700073242187,41.79775047302246,42.62000045776367,0.023098508610244872,1
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.18659210205078,224805200,AAPL,Apple Inc.,0.03923343583782257,0.6496703670871957,44.22249984741211,44.14250183105469,42.275001525878906,41.314998626708984,40.58000183105469,43.58250045776367,42.25050048828125,42.813125419616696,0.02001375531433214,1
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,43.49905776977539,169805600,AAPL,Apple Inc.,0.00723495521844697,-0.24465448308135218,45.95750045776367,44.22249984741211,44.14250183105469,42.275001525878906,41.314998626708984,44.577500915527345,42.748500442504884,43.002000427246095,0.01950444367790161,1
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,43.708152770996094,113611200,AAPL,Apple Inc.,0.004806650313490701,-0.3309337265673217,46.290000915527344,45.95750045776367,44.22249984741211,44.14250183105469,42.275001525878906,45.425000762939455,43.32625045776367,43.162000465393064,0.017584977888250943,1
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.01588821411133,92844800,AAPL,Apple Inc.,0.007041104741230875,-0.18278479586519636,46.51250076293945,46.290000915527344,45.95750045776367,44.22249984741211,44.14250183105469,45.964500427246094,43.91900062561035,43.348500442504886,0.01745010734648776,1
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,44.645503997802734,111957200,AAPL,Apple Inc.,0.014303974525249785,0.20585320879575386,46.84000015258789,46.51250076293945,46.290000915527344,45.95750045776367,44.22249984741211,46.62200012207031,44.564500427246095,43.54725036621094,0.017073707274603427,0
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.475704193115234,104848800,AAPL,Apple Inc.,-0.007629956848393515,-0.0634921202030776,47.5099983215332,46.84000015258789,46.51250076293945,46.290000915527344,45.95750045776367,46.85999984741211,45.22125015258789,43.72050037384033,0.01642992873953754,0
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,44.37193298339844,83115200,AAPL,Apple Inc.,-0.002333116548864589,-0.20728515729316888,47.147499084472656,47.5099983215332,46.84000015258789,46.51250076293945,46.290000915527344,47.00949935913086,45.793500137329104,43.87462520599365,0.017281792456610462,0
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,43.96866989135742,94780800,AAPL,Apple Inc.,-0.009088448102841373,0.14035459218049162,47.037498474121094,47.147499084472656,47.5099983215332,46.84000015258789,46.51250076293945,47.02899932861328,46.227000045776364,43.97712516784668,0.018192589031123203,1
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.37900924682617,76732400,AAPL,Apple Inc.,0.009332708708378323,-0.19042253283365407,46.61000061035156,47.037498474121094,47.147499084472656,47.5099983215332,46.84000015258789,47.06999893188477,46.51724967956543,44.10637512207031,0.0136900224874209,0
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.098365783691406,69176000,AAPL,Apple Inc.,-0.006323664730221501,-0.0984773055449849,47.04499816894531,46.61000061035156,47.037498474121094,47.147499084472656,47.5099983215332,46.91749954223633,46.76974983215332,44.28375015258789,0.014228830574894241,0
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,43.93799591064453,73190800,AAPL,Apple Inc.,-0.0036366004310063316,0.05803746964265066,46.747501373291016,47.04499816894531,46.61000061035156,47.037498474121094,47.147499084472656,46.80349960327148,46.831749725341794,44.54112510681152,0.00814733816319822,1
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.249290466308594,73603200,AAPL,Apple Inc.,0.00708500532186207,0.005634587953677217,46.57749938964844,46.747501373291016,47.04499816894531,46.61000061035156,47.037498474121094,46.77750015258789,46.893499755859374,44.82100009918213,0.008135475387708306,0
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.13846206665039,60962800,AAPL,Apple Inc.,-0.00250493635597715,-0.17173709838702667,46.907501220703125,46.57749938964844,46.747501373291016,47.04499816894531,46.61000061035156,46.813500213623044,46.92124977111816,45.12375011444092,0.008119415166187268,1
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,44.42145538330078,80233600,AAPL,Apple Inc.,0.006411609984837474,0.31610752786945473,46.790000915527344,46.907501220703125,46.57749938964844,46.747501373291016,47.04499816894531,46.82250061035156,46.94624977111816,45.432625198364256,0.008066408106888228,0
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,44.37193298339844,92936000,AAPL,Apple Inc.,-0.0011149220279608185,0.15831771228014202,47.09000015258789,46.790000915527344,46.907501220703125,46.57749938964844,46.747501373291016,46.88050003051758,46.898999786376955,45.731750106811525,0.006461749538923335,1
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,44.47334289550781,69844000,AAPL,Apple Inc.,0.0022854528223206216,-0.2484720667986572,47.037498474121094,47.09000015258789,46.790000915527344,46.907501220703125,46.57749938964844,46.99400024414062,46.898749923706056,46.060000038146974,0.006077300093906042,0
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,44.3129768371582,90056400,AAPL,Apple Inc.,-0.0036059387420067646,0.28939350552660215,47.14500045776367,47.037498474121094,47.09000015258789,46.790000915527344,46.907501220703125,47.00749969482422,46.892499923706055,46.34300003051758,0.0061448110899069265,0
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.2186393737793,74762000,AAPL,Apple Inc.,-0.002128759496952015,-0.16983135013169526,46.974998474121094,47.14500045776367,47.037498474121094,47.09000015258789,46.790000915527344,47.02449951171875,46.9189998626709,46.57299995422363,0.005359629012688982,0
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.0700798034668,109931200,AAPL,Apple Inc.,-0.0033600260416666305,0.4704154517000616,46.875,46.974998474121094,47.14500045776367,47.037498474121094,47.09000015258789,46.949999237060545,46.88624992370605,46.70174980163574,0.004488675110335794,1
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,44.86482620239258,93770000,AAPL,Apple Inc.,0.01803398332548367,-0.14701194929192074,46.717498779296875,46.875,46.974998474121094,47.14500045776367,47.037498474121094,47.054499816894534,46.96749992370606,46.86862487792969,0.0069985596589126845,1
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.23979949951172,105064800,AAPL,Apple Inc.,0.008357844259775149,0.12045217020368981,47.560001373291016,46.717498779296875,46.875,46.974998474121094,47.14500045776367,47.21699981689453,47.105500030517575,46.968624877929685,0.007001303718383667,1
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,45.58882141113281,86264000,AAPL,Apple Inc.,0.007715142122776575,-0.178944803587881,47.95750045776367,47.560001373291016,46.717498779296875,46.875,46.974998474121094,47.4875,47.24749984741211,47.07049980163574,0.007045392621202567,1
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,45.74684143066406,83734400,AAPL,Apple Inc.,0.003465926115602036,-0.029323935824909553,48.32749938964844,47.95750045776367,47.560001373291016,46.717498779296875,46.875,47.811499786376956,47.41799964904785,47.169624710083006,0.006773960265664449,0
